"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",-2.07573155373604,0.0420577432211696,74,-17.9763625697235,1.02235922181014e-28,-0.33110167948818
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",-1.97099731497572,0.0795247353465065,36,-11.9891086148527,3.94805393039015e-14,-0.296162779607665
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",-1.86707172006696,0.0351663897940627,77,-16.4895309519148,5.56634272634971e-27,-0.293928557004298
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",-1.40200229977187,0.025750717198478,76,-12.30252025154,9.16366315477919e-20,-0.257168202813295
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",-1.40126773128253,0.0096202700357614,205,-20.1119754990687,2.13347568799652e-50,-0.292706082789847
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",-1.50372092010724,0.0546304693021561,38,-9.39073413621954,1.901584238186e-11,-0.308631241975548
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",-1.67803632143307,0.021890026800221,109,-17.599393414699,1.23079660593132e-33,-0.317672637315373
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",-1.79475599537606,0.028070693994292,92,-17.308000020605,1.09845291185862e-30,-0.300532166592312
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",-1.68757536727261,0.0621527002592987,38,-10.5389047907639,7.78040534779444e-13,-0.319346348854758
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",-2.0944078145138,0.0425769606233097,74,-18.138103732536,5.94689068170436e-29,-0.378764828376636
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",-1.49029986433108,0.00696533611489312,302,-25.9414935334195,7.68078733742748e-79,-0.290331185271401
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-2.03806218369124,0.00816140247293407,376,-39.5720096046599,4.04882874513879e-136,-0.335885401163591
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",-1.77600400185955,0.00671118517528793,383,-34.8024286855747,1.1601407094278e-120,-0.340696514062098
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",-1.54939709620731,0.0135821955609125,161,-19.7206054826208,8.48159769889623e-45,-0.282641377230752
